usuario,sesion,digito,usuario_num,muestra,distancia0,distancia1,distancia2,distancia3,distancia4,distancia5,distancia6,distancia7,distancia8,distancia9
124,session_1,1,124,002,110.22760346651711,6.192040101922837,52.99252438248742,40.05752955371389,48.97355308684572,57.735224614603794,87.50239696089952,38.26985963596545,74.7319902922273,43.311588911336145
124,session_1,1,124,004,103.2332554448567,8.907793280182975,47.75361781328658,35.564533710107234,45.13891117144815,53.29480302514464,80.37676410612882,38.646789127791045,70.9776747744043,38.500377181525636
124,session_1,1,124,006,108.97011741458446,17.078040309857883,47.56761921812727,34.02917041007532,49.84086442192606,58.546785051705406,85.19494903805744,38.41040546960015,77.29789888436333,42.28794214477812
124,session_1,1,124,008,110.5757801713361,10.389971432340408,48.106274754775114,37.6420848387465,52.46561404400302,59.684409702984304,85.49527223773163,38.19220999810471,76.90818179502382,47.70792525054772
124,session_2,1,124,010,121.3472136994416,19.990949928347145,59.69820029112954,47.186216284714405,52.53874851385792,73.81993125083717,101.45375454409842,46.342190573355296,91.58597639053094,49.57955380726537
124,session_2,1,124,012,112.65575628579704,8.37464540464015,56.0333049530823,41.3852445896772,49.225200438522336,60.9684353815256,90.05976553267215,40.524637524729926,79.4214338775829,42.73031405510949
124,session_2,1,124,014,119.9364901741788,13.958740287411247,59.01433083500095,45.503560439242584,51.81178803148647,67.55276824191819,95.99494074274358,47.331607023000515,86.71861989403557,47.00608027709256
124,session_2,1,124,016,117.98098599463441,19.538148407270512,49.72026727556372,42.40366055932523,55.174015480369235,66.95848015338717,89.8824627732815,44.55819975235673,84.84900410977373,50.287116556192146
125,session_1,1,125,002,108.86240916845124,10.523369784192838,50.175981946113154,36.44922067909381,50.5676552390734,57.012119882174005,84.6291361619208,43.58765115864896,76.67101518687092,42.90294144211231
125,session_1,1,125,004,111.06158244390637,5.904395232535214,58.551208668967995,44.71419164538234,46.87600128069706,61.26482497670291,89.36577490848208,44.93950010677037,79.43826970656963,40.910950272685376
125,session_1,1,125,006,102.02943101226012,4.569297581292138,53.121839697026765,38.02272937093228,49.30589945100634,50.19860182302951,79.4011715357587,41.0447323731649,69.14461966044203,42.34032040884235
125,session_1,1,125,008,96.27906084705465,14.950131938680773,44.369296778354105,30.712196916918693,46.928121605427634,45.621354390155794,74.6214360405745,37.62886671617374,64.30624054539236,41.52131504444657
125,session_2,1,125,010,113.20209372245779,16.4585373625872,51.36817053047598,38.64234368809158,49.809484461205784,63.18362141834046,91.82372999101258,46.27111182942273,83.46050584267279,44.886052384243094
125,session_2,1,125,012,104.72443559771459,14.766965655215229,48.441442716898756,33.47823703438069,50.33203945921979,54.09661949848426,82.33901167706907,41.11870824109238,73.73699986082123,43.58227468249096
125,session_2,1,125,014,102.35706157368323,15.15490080746985,56.495812787590914,41.810295641194394,38.480537060596056,56.35944024272223,86.29740267195788,42.080775223227086,74.81417287586919,33.514888860086174
125,session_2,1,125,016,98.07942600060328,13.67667017174844,44.42087141553162,30.879208563789007,51.36401286041694,46.85179634593721,75.34807487716466,37.80557215007635,65.39333066819685,41.51087478382129
126,session_1,1,126,002,102.78723190475719,16.60257497619109,46.754014892464355,33.554435008303194,52.711737557905685,52.76404123628263,81.34935848081335,40.401183963422724,70.91413194122536,45.732388082254865
126,session_1,1,126,004,104.84245290005144,8.451871620756727,48.353825502040735,33.526383268667246,50.499741528271436,52.84502505662577,81.70379618578205,38.640283421610576,71.43071436978019,42.157319575144776
126,session_1,1,126,006,104.83195636143265,19.443775170385113,41.61022930900411,30.251875790317648,53.52957759851303,51.647016506542315,78.13328376065957,39.94849730083084,71.64824563380469,43.35955988622991
126,session_1,1,126,008,103.0590384137064,7.019401026160708,54.84975196907778,41.472104243587104,44.14919072762625,54.671597318741405,83.69688231016107,39.37980073314901,72.2068146864846,36.65485436688532
126,session_2,1,126,010,84.22782026395855,36.3492640044064,51.41524143752247,33.99686251780498,56.58496551878031,43.37745811125281,43.754330311893575,39.56885047378838,62.94862143928532,54.024020549532885
126,session_2,1,126,012,87.91797693513737,31.478399839981257,39.84679903326923,42.08843029442903,59.27407003981841,57.39840900086182,53.95815173245192,34.24612834451198,65.15180307342523,51.036832510501505
126,session_2,1,126,014,105.53832960487009,11.838431348462022,43.901887675670345,32.74611765758705,53.58161915213967,51.73121930140003,78.53773343356778,37.85869598366514,70.91785611004165,45.15714909342694
126,session_2,1,126,016,102.61506200793295,9.502689476702594,46.227015380315834,32.38087761706014,52.17060965556541,49.93781438886293,77.81858514707683,39.80763439079393,69.70929028718321,43.53613442510127
127,session_1,1,127,002,112.00353965771671,12.477975565209164,57.75831579810601,47.28941807280374,57.99537174652131,62.70864438526754,85.38584614258448,45.508154135534454,79.35478112784138,49.760537901264435
127,session_1,1,127,004,118.6903684151362,16.49874465544189,56.622593649442855,51.39978325584414,65.31282101431975,68.70593726936322,91.14624182235934,53.65956076428336,84.92076974851902,59.96408200552964
127,session_1,1,127,006,113.71712372579405,22.583700799453563,55.081700449644615,43.68452402215452,61.814750643336446,63.98700245468549,92.7024658056434,55.197455474563924,87.6426671598486,60.1094498672428
127,session_1,1,127,008,105.38653578292961,14.997326347277266,67.97367545200224,54.629299921540515,56.76269960548603,74.11790289141705,100.15079324090765,55.69754232868246,92.57440634151834,53.01654715802436
127,session_2,1,127,010,116.22200139044797,18.442797446096,54.552314940211176,44.53087245015021,58.04590933127336,68.04114601098698,94.66538629038006,50.950754866434146,88.18614923565062,55.22235120905166
127,session_2,1,127,012,114.11339664314836,13.252435026228918,61.60613936638212,50.90302743866191,49.018175846731154,76.51438773339211,101.91311296460016,52.500894855217325,94.66986334560656,47.9040544026524
127,session_2,1,127,014,110.02587751587681,6.676706337060029,58.12795798094069,44.926211524372384,49.672055990256055,56.83934545765911,85.69906608883547,45.28099620817252,74.95782574357213,44.902397367287755
127,session_2,1,127,016,107.06441763648515,8.79174584468513,54.9992017572045,42.11489871049429,48.25037550802297,55.73434028536084,83.87161205611112,39.07013381501869,74.02586603083545,40.96770863799617
128,session_1,1,128,002,107.38324309380133,10.143143321996877,50.351198238508864,41.05400863876394,47.68738426212829,59.49808994936371,84.64266057124672,35.92253243742962,75.0963671851519,42.0761909427368
128,session_1,1,128,004,101.31138318178517,12.637157815368079,56.79155843543086,42.47621098417315,41.68953432153727,55.85076002137851,81.7977083911977,37.55794780724194,71.14562831572105,34.01282708832259
128,session_1,1,128,006,101.49932441341937,10.433482943179765,53.33160241642304,37.972571074745616,47.20694328340102,51.586312122843346,81.67043930306122,39.66387804201069,70.96605476324483,38.77282656701276
128,session_1,1,128,008,101.4345808380443,34.37805407919067,39.96230525680097,27.636775087706397,43.69625624644894,50.52123846444095,80.1186898067599,40.38463631387266,74.17602621103839,49.21907764734942
128,session_2,1,128,010,101.18829082342654,14.613658658428621,44.70952757486333,29.265261311335227,48.90414251799347,49.0758977622907,77.17966142690686,35.88954969186283,68.98321798398915,39.549207390057035
128,session_2,1,128,012,88.51814561744206,19.872138704470416,38.69857485950957,26.83110089879762,40.24232623150427,37.953578985660606,64.40074429331497,33.63853758606465,54.54026286350942,41.5743294776673
128,session_2,1,128,014,102.94320823203417,13.083791327825056,50.56329004999331,35.90251116205669,45.22973199503234,53.44706934228126,83.92581070421312,39.14612808375964,72.98890434670052,39.43047656953246
128,session_2,1,128,016,93.90329707126041,14.666683833002123,54.525947851449686,40.36032344937264,44.6406972217581,45.828692422856506,74.52603123506634,38.38256536391357,62.78297976479012,34.07009741110608
129,session_1,1,129,002,111.88364222035432,8.805258684554095,52.291430929452204,39.789396032350176,49.804190810675884,59.85302878702619,85.18746096814118,38.938255781811336,78.29093539646225,43.89906806854631
129,session_1,1,129,004,106.23079845937924,11.485581416654775,59.55433104953039,46.2582951289277,53.236248431471054,54.17445070663744,83.27871226226087,42.95104695771811,71.94757108885793,45.94438273908641
129,session_1,1,129,006,111.43353924883263,10.180714768678957,62.19843008575239,48.41311371788606,51.97264194493244,58.76782707231121,88.37150355433833,45.4113819294234,76.82588385185868,46.308406128720954
129,session_1,1,129,008,104.68305820221451,8.869630356474708,47.00688456411525,34.479224676862266,55.31244523454996,49.82897756691564,77.41127015224265,38.52234456092264,69.7225479521331,47.70641897496926
129,session_2,1,129,010,108.8071625228532,12.813943269153071,49.64131857186116,39.74038784631387,59.852393467828115,56.375274417725095,82.01851291504616,46.21837706407273,74.48270367170544,54.93414288127169
129,session_2,1,129,012,107.2030728359559,15.954927073704852,42.91120331512153,38.20560606304013,58.215259765024705,53.648060754458825,74.82294201499026,42.40904596369107,73.03601082587605,52.8229646501548
129,session_2,1,129,014,123.91079935310344,19.804400584007173,57.258790781996055,50.242894529927426,63.736833894726864,70.7715178507593,92.55828611680755,54.22045508479701,89.46194137412263,60.54407934927152
129,session_2,1,129,016,95.92533919829926,10.672943338059108,54.28766421041154,38.81581805434786,57.96347240534173,42.08412607017193,73.97625706678252,41.27597903210091,61.48149052516118,48.579378310251215
130,session_1,1,130,002,100.43291581242745,8.526892199463685,48.376138353153046,35.017411507254536,55.09166200662929,47.28144607606044,74.82525116381936,40.78081139201267,66.20004157565077,45.49498933113816
130,session_1,1,130,004,99.12382492827655,9.467144574893595,44.92916318561582,31.634911796991602,52.723041494690484,43.449411314495165,73.12020894525799,36.3688024838782,62.01207767997979,41.8629849973034
130,session_1,1,130,006,95.12465919006395,9.699232581806541,40.21284012776578,31.94799909589073,51.441700501697845,43.846697929413,68.55360876317908,33.761405646578936,59.75094645747107,43.352113250409346
130,session_1,1,130,008,95.60310227343165,14.58116123025431,47.41310258201447,32.79792351583637,43.749445215662526,43.81641813799151,74.21769200377732,39.165329336673466,63.06774713797569,41.7705321707957
130,session_2,1,130,010,106.81604019449402,5.9612625458629465,54.38384872865445,39.74190167962941,53.78952753850842,51.21886551088119,82.19942336054717,41.72681466981993,70.25460730384762,46.60861977048653
130,session_2,1,130,012,99.78218404901715,6.2958385280551505,47.89232769761579,34.641431989981584,53.54401019706248,47.296418973696014,73.8029174977453,40.583191096568875,65.1406590575831,45.78647842596208
130,session_2,1,130,014,100.08362425568767,21.438816057933366,39.86243673751601,44.65379610067924,59.76977035098695,66.72965205077259,89.62050410910223,37.57252624402491,75.12749295904595,54.393348127296875
130,session_2,1,130,016,104.91880085786534,11.934472231765508,46.13694774737584,36.04501075345123,51.03321570588192,54.797497395751556,82.39645959117313,37.93420784729985,71.05212324343775,44.7964892761039
131,session_1,1,131,002,85.58934192339662,48.52485049079286,29.93275530120657,65.20849146139912,74.14487567006611,76.73594810757739,62.36464476036557,33.35207649989935,67.29574005076496,64.486040134028
131,session_1,1,131,004,85.35183130155684,33.3089460519599,21.014769812476167,52.18880851416038,63.720045430567914,69.66796178611133,66.25628120421798,33.19347810507838,65.24691645090732,57.43387449345569
131,session_1,1,131,006,85.29205946309226,39.497474620545994,25.576973682771342,59.59394551097414,63.5530577528217,78.43085375046775,62.15036125138929,29.80160042240648,66.73261723612107,59.45821409437622
131,session_1,1,131,008,100.27888116949045,43.39203206601881,38.5776394468624,74.71873203708309,73.00500646220591,95.66609902277054,82.9904471837451,44.027529742114936,83.93403274321156,71.5013032655736
131,session_2,1,131,010,83.06554463545208,28.74586131517377,35.34930685524978,59.85895037482921,61.43562381614034,67.42490815480254,59.25241703795525,31.92525135035268,55.61715643953891,58.59392030016024
131,session_2,1,131,012,86.09215046651326,36.81114223982526,28.03466329814803,61.13688367768883,62.42349146399782,75.15771202109497,63.51100726386712,33.875115149853364,66.25999190544019,58.576390433547566
131,session_2,1,131,014,92.3830611118762,35.22444093308414,31.693141140950143,57.546235640714926,64.04736172370828,73.46944892043531,68.85588506775424,33.054777056228865,68.48436166535744,60.03818777443984
131,session_2,1,131,016,86.28160839437739,44.81505506267376,26.90274820253555,67.87529763411857,76.80022837880466,80.66608232658527,60.12795206209243,38.42258972831644,67.96163608745864,68.06115338277633
132,session_1,1,132,002,96.23629519963416,22.87358176035448,45.18237059501586,46.65442790405296,57.03649666506231,62.957957937426194,61.16143829071679,30.853626922825946,62.4922951077609,50.39044637385082
132,session_1,1,132,004,101.70999911457487,13.695241988803835,42.52090715983069,37.613746880819306,56.362290695552346,53.32243026272177,75.61046445768366,42.0855178454907,68.03255685157102,49.52926145027255
132,session_1,1,132,006,121.95181256651261,18.831477146213587,53.23021700350965,47.137459142195574,61.536261292497166,69.91116943171048,90.13493066971422,49.75124416931442,87.79866584982304,57.48639796241216
132,session_1,1,132,008,113.49827876517044,5.525465143598133,56.448317287382515,42.394937380542764,51.397432401544144,63.02016324008741,90.81191433256497,45.2838864793171,80.8692610591575,46.41318736080428
132,session_2,1,132,010,103.9351186046068,7.402425424653136,49.46011893845133,33.2668857846284,49.54192027864715,51.84437318110958,81.01185422378519,37.263439006675476,70.85624086212495,41.49813177948857
132,session_2,1,132,012,104.42662871835216,6.370296570740937,47.668263681898864,34.2874857031789,53.66578559052057,51.077017518566834,77.6621123426445,38.98933943043959,70.05694109380147,45.734069253186505
132,session_2,1,132,014,119.62225738146037,12.08718835502456,52.47259935673528,43.037927261202505,54.936653794264004,67.24917318008612,92.48611280120546,48.26113294078132,85.97621651700716,50.93470014758662
132,session_2,1,132,016,113.02886906751448,18.847999327517943,43.95703162403151,43.40516596294233,63.85138969080943,61.49297890637698,77.22586808359148,45.78249090017622,79.5126851528062,59.047420101951374
133,session_1,1,133,002,109.15532081811949,11.16054017972066,52.877588938468975,41.61731302872254,44.80413048702574,57.44866910689305,84.52250959322991,38.959657952317635,74.19689026147475,38.53763599214299
133,session_1,1,133,004,112.09952360832328,11.921333825476848,51.211095352365,38.3042837174375,43.57706317492474,61.442999801764955,89.18035333891909,36.452014926992405,79.30133048369993,39.403183405398124
133,session_1,1,133,006,114.4569151691016,11.728602491122667,55.143662967314306,42.921072710258585,42.16561580344115,65.89992290298176,91.06721604431551,39.45844754228896,80.14658713006315,37.136832164643245
133,session_1,1,133,008,100.27063565764837,10.987371395942109,48.79113133477093,35.72506297445778,41.97277978370828,51.367123037779315,80.2732258061202,32.79707078062195,68.38606835246046,32.67150348463505
133,session_2,1,133,010,117.69352973866981,16.926833166680435,50.571371727507675,41.01646743111216,50.67849304105706,65.06095238766109,94.21763507228667,38.419515532997316,84.10459476311735,47.808540953793035
133,session_2,1,133,012,122.43901615635167,12.879195233146595,63.18383134049802,46.98980261300488,47.824823342352495,73.0077134674711,102.68473257712176,48.157985874216386,92.64006334035716,45.59020660039469
133,session_2,1,133,014,108.2104375691548,9.554350165989945,49.066822543151055,38.22780623703321,45.4191641620171,55.13133251219149,84.39226181466107,34.52741676294972,72.93098021927963,38.185475238864086
133,session_2,1,133,016,111.21034761385431,14.302532504702352,58.02543899949395,46.631502086658934,43.285685105082436,61.06169282338426,85.98012996020482,42.95155153312981,77.29043181629262,36.84722641815111
134,session_1,1,134,002,101.24191383366139,7.652315345427192,58.818620324176806,44.06710345454751,53.955584263546875,51.05495867914217,80.89212855689634,44.493682705487444,68.31000793183999,46.79937155292076
134,session_1,1,134,004,110.54068004652676,12.113914832049318,63.15197431175565,47.91468209400696,42.02929219876025,63.940566358444784,90.90388209742467,48.55561511422125,81.2896044271044,36.613578455191984
134,session_1,1,134,006,96.89863008739302,9.97103523178258,56.90006204064681,40.683705806086174,53.00936832036858,44.97734057967466,76.96366984735585,39.68281816229462,63.46173756751027,42.491562078812485
134,session_1,1,134,008,99.50960563012285,6.63196456179695,57.72981338507877,41.63628061200681,51.8240679248142,48.064881134865765,78.84747255296296,41.278472880262804,66.69197041707281,42.47431927549732
134,session_2,1,134,010,101.54149332254545,11.375481247440504,57.97592607397041,43.28694286794612,48.92266814125853,50.26716648469066,79.81314126527516,41.42010946437748,68.10656499965667,39.70450437130092
134,session_2,1,134,012,103.21284969073743,10.068527718091685,56.35104971965669,42.60135409513417,47.04519437734028,52.4576261700596,81.72688347595695,41.21149542257199,70.22168341631526,39.305056556694076
134,session_2,1,134,014,105.64196156819543,11.456549386858947,50.59643628923987,40.05283941008686,42.869926255768945,55.489949003627174,83.85289323180065,37.84129950025545,72.03270252456555,35.39108961146134
134,session_2,1,134,016,96.3886783938725,15.964717528162767,54.60619817309112,40.18492672822114,45.335884653043166,46.67773923778403,76.41862983684746,40.50370171191197,64.21873995962449,34.92304551445678
135,session_1,1,135,002,99.05038070286405,12.861507089051015,46.15215860960681,34.45662892304302,51.482814046478225,46.57997101952709,74.67336110399533,43.233089495346995,65.64143997196429,47.690287765059445
135,session_1,1,135,004,106.91605891030662,4.331650819307096,53.67016923342785,40.823426469676036,49.0757652990399,56.28153170054957,84.19016292132285,41.08860305556113,73.93048055721512,42.058902872267645
135,session_1,1,135,006,104.36904918206078,6.096829498072431,55.06242025191231,39.87318242016159,49.1845139710654,53.365892506361604,82.5127688898293,43.85758583045309,71.96996156632152,41.31747922954701
135,session_1,1,135,008,114.02753939701958,10.935873632252685,53.40297766303386,44.25990071209926,55.17986058187894,65.38509680862317,92.09655422905068,46.57859175288369,81.05931810573964,49.64356665111759
135,session_2,1,135,010,104.78222355719058,6.668257841556792,58.87027390405236,45.307409347796344,51.02430882606138,54.23608826235503,81.2252282337391,44.2638754322618,71.50118751426609,43.07302857031061
135,session_2,1,135,012,107.74654417508829,6.041714048598153,51.702419796661594,39.99280049078131,53.41319738195028,57.170624850708585,82.1191422271766,41.83510652133434,74.39126206730413,46.41735563964065
135,session_2,1,135,014,111.49410382171052,12.228323133330145,49.42811912019357,40.10293916169461,53.230602301891345,58.14645369798701,83.30743134020175,40.6590065005315,77.44198158179968,46.80134711804643
135,session_2,1,135,016,117.8002286357797,17.868801445598827,48.30180484425024,38.64746065777021,57.179878412959184,62.30931676392873,85.3923678845076,43.77878574353398,83.36772943219123,52.67917539049929
136,session_1,1,136,002,97.68504432622902,16.003014813682675,69.11085113043077,58.43149434549973,51.38362386933501,75.65421546273251,99.81945674621998,53.220739863004304,92.22563098125059,47.85281439047014
136,session_1,1,136,004,102.69815355449394,14.268956254396477,65.77488384447398,49.77842938732255,47.392930060104995,55.345588441264866,83.76922789937123,49.28098969982929,75.73647154723183,43.52061869569378
136,session_1,1,136,006,93.73516137104504,16.757357949578804,57.73250586720628,44.57057382163536,47.81008283469317,46.53637256551371,76.631345174304,45.821164128689006,65.67709549006737,40.899232201642164
136,session_1,1,136,008,112.84462240803961,16.266501855162293,68.24235749266005,57.199486187064835,55.72935716240812,67.50381718757491,93.81791290666433,56.00311276875207,88.44649567400414,54.256286242893694
136,session_2,1,136,010,109.2116826972511,9.377710132437567,60.265375219854825,46.28624340256217,43.371127817248585,59.463100262881575,87.75788351116408,45.05946022686583,78.40595385073851,37.00372244441683
136,session_2,1,136,012,115.8334390558591,9.986534974863904,65.61479801080934,52.37595853874327,52.03660343807057,67.93511874206244,93.64956010350167,48.52068030531521,84.50834163333298,46.38101460349187
136,session_2,1,136,014,105.41268249233799,14.622993164808184,70.16770808747411,57.67231746045064,51.600501543028315,73.32692705121251,97.65996468913997,57.492824986918926,91.4121515652856,48.62345596517208
136,session_2,1,136,016,111.35323584020253,8.195630488206179,62.21475972953922,49.28671969522608,50.06298794260019,64.64616523570665,91.3644447909452,47.25353259525027,82.17792414927284,43.548391498363614
137,session_1,1,137,002,101.15482949469244,7.939511301875638,53.55179534471374,42.084166654355265,44.748429309467184,50.27481524478499,78.78119424593982,40.14702120577293,66.681685411279,37.43343446322014
137,session_1,1,137,004,109.82931775171468,6.564406805332517,53.37849707400231,39.537903871051654,51.887457500384976,58.814964206249925,86.25917461493245,45.95041217098034,77.46848966183708,45.98939787346136
137,session_1,1,137,006,102.74542867689364,7.111740842677173,56.23182986745725,40.33813481744231,56.438848575061286,50.10792298758434,80.63034362985088,42.565151733366015,68.58097223504019,49.46979633788254
137,session_1,1,137,008,103.93893939578322,9.59186190800545,57.27527010117406,43.98031909106907,50.09794222494355,50.88890801664276,81.28790542160667,41.73413043428353,68.5448078835325,42.51581906527405
137,session_2,1,137,010,113.5673875992528,13.840173216761116,63.63625844979569,53.27788781815401,54.324000184094,74.97095241792175,101.7517414662275,53.660934920951185,94.0580172489512,53.14594470309577
137,session_2,1,137,012,108.80749590068169,11.661127096060365,52.13914136086757,41.04047501410089,53.96867175664674,60.638238147382914,86.90269318519321,46.61150393529556,79.1560087329629,50.97669523430184
137,session_2,1,137,014,120.91242711898171,12.76431817167165,58.889381388365955,52.84986405676363,52.013761456278694,73.08795961262463,110.74576468909437,51.27560254761287,87.68302790115482,47.25982299543082
137,session_2,1,137,016,116.17551582538604,9.715786668969189,61.334683095858864,47.58026183737382,50.68043186206121,67.12513332857228,96.04258622824602,45.98336185693447,84.66994763370727,46.100214830757444
138,session_1,1,138,002,107.18042965907685,11.134343530583378,48.23145083264985,42.71727492947721,59.24034505210926,58.687534922464096,80.74489401296003,43.641283206521805,71.65315099735348,53.4453587641301
138,session_1,1,138,004,110.56093597306855,11.056748746961125,50.052566908949835,43.61489037552128,59.97519151102552,59.64758044901179,82.93772246791659,45.63050759448835,75.91972166841329,53.43803432182558
138,session_1,1,138,006,115.78168838707671,8.94307688719392,54.90142014541782,42.13480196303788,54.755063804823415,63.56231048601293,90.54044841791831,45.107742432397444,81.92007849250798,49.47073365847218
138,session_1,1,138,008,117.8917971330611,34.760309551397626,79.52220843488065,72.62859359912322,70.67516869892796,103.49018706666902,130.29999149625493,72.43651615961257,120.26130748130558,72.39853730599143
138,session_2,1,138,010,113.61302415161259,12.155486482339438,67.2182311763217,50.09854023075364,51.916297212114245,72.61121399708134,101.72539773588252,53.13614138354686,92.98431333886008,50.09705724373079
138,session_2,1,138,012,116.97751277667506,12.69073523042184,56.67593133048993,45.67376041472352,62.09222457849101,64.63459745567576,90.31646422563284,52.368955638136384,83.2808272071191,56.550843656302185
138,session_2,1,138,014,105.40349424473766,16.219383168170253,66.80228598696549,53.65664520345744,58.84492534454139,78.86294691467009,105.77424043056877,55.89144873150629,96.76508833557865,56.58097159878259
138,session_2,1,138,016,104.3525616409944,18.27334021448811,63.108331069091165,52.49168473450754,57.9767751188017,74.99384127677004,112.68769309191788,53.775680394381084,93.30181619588502,56.30072867297132
139,session_1,1,139,002,118.88352719551918,20.97204117393565,48.7847308326644,38.68064817061557,54.97800246104225,63.46836044530137,90.9444939228502,40.65942168608842,84.30269172491715,50.39914847335628
139,session_1,1,139,004,108.56908833920629,25.702799347672844,41.82791035020919,32.46440107647677,58.92742463732394,49.820134156665674,78.96242067920785,37.8404656694031,73.90028554626824,50.73144222503179
139,session_1,1,139,006,115.56942061189343,20.308017194498454,47.337551381853494,38.11764994061619,56.60360497979881,61.95333994215686,91.47307793877252,37.69368072474781,81.33624084041253,51.54017536912975
139,session_1,1,139,008,117.10843478133026,21.410970942108737,49.05516738758982,40.9072671039396,50.54287759366491,63.024315457855565,91.82711267383087,38.34828660831556,83.0819699201059,45.736566640254836
139,session_2,1,139,010,111.06312026905542,21.685010545739733,41.3435776501788,34.63637247224343,55.5726057002283,53.66819464352291,83.42785549176749,39.36084269394153,78.14258783835277,50.73789486988839
139,session_2,1,139,012,111.11533183723213,19.8811483043205,44.07421178620362,34.80966533345335,53.295843626791296,59.524743035287436,89.11218816269101,35.0667150403496,76.9003194888185,47.3694717454408
139,session_2,1,139,014,114.78786155918263,18.141209336679825,51.66610799512324,42.37841966884413,45.34019226273942,69.00849735614936,92.35637546150355,37.07002603661991,81.69459652457837,39.016374963841926
139,session_2,1,139,016,98.0508268734103,12.755938338437206,38.079089655800445,34.245423950573525,53.25056842525878,51.40896724264336,77.09881756681462,34.541629284009794,66.53599948685819,43.68773065901237
141,session_1,1,141,002,101.96430009671116,15.770856148516389,50.18226067811663,34.26365677770633,55.00731519507854,44.704677432417704,76.3892514352142,39.22878451172809,67.21609989197883,45.340317555634606
141,session_1,1,141,004,96.88551539875456,14.45247794520223,56.78107036814294,43.1202070970681,54.33586127118587,44.070108599698166,74.06856956982836,41.04701503598505,62.37798036106074,38.48883866368744
141,session_1,1,141,006,99.70451162264723,9.352648657464202,59.65553551276582,44.460562061972176,52.33775892444314,48.998799023061586,77.85464445475816,40.865865567039656,66.77839518712473,41.35836460056907
141,session_1,1,141,008,107.78683466576935,7.5955383311856055,58.464596545888334,43.305055883631,54.534304801624906,55.57280518616957,84.08948808929263,44.78468779611866,74.51846300972595,47.363873432518766
141,session_2,1,141,010,108.74886624054909,6.479056215629467,55.87772998891355,39.906382850580876,51.749382460439044,57.474575438458146,85.12505419968758,46.46820433643385,77.96200653484085,45.821215662148816
141,session_2,1,141,012,84.5956087734327,22.889144811321046,34.60079783203274,46.84096206452847,57.24964279712052,52.168678264146855,64.92392957400938,37.73087227331835,55.49835325730825,57.037544072596965
141,session_2,1,141,014,94.10174488563905,18.245804189129913,37.48440112019794,44.199589190525685,60.341797159380356,58.40626206405001,83.15668058568195,41.710110034784364,67.61102181150665,55.799886018060064
141,session_2,1,141,016,112.87867310045583,21.29457786626074,54.13459978681357,55.323674708968205,68.4031445543244,72.60115032206943,96.96126474884024,55.03319494984834,85.11668125733073,66.1381607075119
142,session_1,1,142,002,92.44882776387405,24.353426412287195,32.997065916090044,51.74979661471632,59.71064065066852,68.75854468876584,65.96767581394174,30.578469709581775,62.92005768514827,54.68190409834953
142,session_1,1,142,004,101.00123219115112,32.411279406427745,42.37370530138469,57.435051697875295,65.43858126897855,77.4676691605342,77.5894872634031,35.65637785685283,72.51174298909862,62.21950165183497
142,session_1,1,142,006,94.54870314470399,24.89089360968098,39.957768764481024,50.33096912671339,61.43784466796375,71.3231771787982,75.75226701442683,32.71349695563579,67.77522524322424,57.37631307788545
142,session_1,1,142,008,124.87973665933521,18.89897220550075,57.23998323702627,50.41434879530492,60.1261814137327,74.91192937739123,97.18801941486754,51.1428891849892,92.07446807952562,57.9197598345841
142,session_2,1,142,010,134.57647646235256,28.826953096184823,61.43711553074078,56.293631079333565,68.65718078278967,81.43611817356233,100.47785348346476,55.52998995091267,100.12800118943974,66.08953805651143
142,session_2,1,142,012,134.25913491668538,29.793386931626568,64.43422390327576,55.262898897278426,69.1855120300171,78.90014607843594,101.76383579914616,55.81915245988283,99.05186558380058,67.38447920367328
142,session_2,1,142,014,136.9138730034783,31.294398620404817,66.70499475560136,61.688321753325575,73.03855384268645,87.16293351600356,106.23908067269447,62.923463264816554,104.5485765285966,71.65315359964315
142,session_2,1,142,016,121.69873470096894,14.44452839634985,61.74856502408876,48.3474639152705,57.6326400720161,70.87598526404939,99.23926941252128,49.4710296418646,88.87028719079956,54.605364158131955
143,session_1,1,143,002,113.21590197820242,8.209840516070381,58.74785356437712,45.77507880686568,52.41027638923995,62.194175947649846,88.89783324571992,49.7301474694625,80.56821855646264,46.28447381109154
143,session_1,1,143,004,107.20614284736965,15.579145400410594,43.47559056646488,34.64369361373985,57.59680304022165,52.87906514193056,77.85777424672726,38.61922959983257,72.64361112685516,49.17528117510709
143,session_1,1,143,006,116.89374265006913,20.350814569137007,51.62295815740379,39.901142719611364,56.632561856159796,63.915420346059925,90.34672225161776,46.14280192339577,83.82648171998177,48.24010953726178
143,session_1,1,143,008,124.15971894023528,20.741748410426098,54.348445290217384,46.58490442208263,61.46453242520469,71.49941133620203,93.93414383409697,47.30251221980684,89.81685826642904,57.847942892214824
143,session_2,1,143,010,102.74901516324486,13.723420138614841,45.11345386910131,41.23753985353541,55.137259420374114,54.20154330039596,75.27929875186418,43.40397511619493,67.16495846924789,48.03336598102655
143,session_2,1,143,012,104.92428918254913,9.862891049473838,44.65284712809038,33.66263287609772,55.182995965814996,51.0685246116699,76.52683912413855,38.126150102093405,70.37313922309305,46.70531430163251
143,session_2,1,143,014,102.54601317544153,6.112907272547584,49.55611235340494,34.012373419649194,51.060108545228516,48.22821857642565,76.07741723541234,39.365339765766976,67.95501171506993,42.2199099076556
